 beta-PtO2, orthorhombic, PDF# 43-1045          Feff8L (EXAFS)       0.1
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=78 Rmt= 1.303 Rnm= 1.388 L3 shell
 Pot 1 Z=78 Rmt= 1.307 Rnm= 1.400
 Pot 2 Z= 8 Rmt= 0.993 Rnm= 1.061
 Gam_ch=5.171E+00 H-L exch
 Mu= 6.451E+00 kf=2.428E+00 Vint=-1.600E+01 Rs_int= 1.494
 PATH  Rmax=10.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path  136      icalc       2
 -----------------------------------------------------------------------
   3   8.000   6.3244    2.2502    6.45059 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
    -0.0000   -0.0000   -0.0000  0  78 Pt       absorbing atom
  3.800  1.0546E+01  2.5579E-01 -3.3980E+01  1.228E+00  4.5261E+00  4.4976E+00
  4.000  1.0504E+01  2.4133E-01 -3.4552E+01  1.227E+00  4.5274E+00  4.6524E+00
  4.200  1.0454E+01  2.2492E-01 -3.5075E+01  1.222E+00  4.5668E+00  4.8112E+00
  4.400  1.0399E+01  2.0717E-01 -3.5555E+01  1.215E+00  4.6345E+00  4.9738E+00
  4.600  1.0338E+01  1.8933E-01 -3.5999E+01  1.206E+00  4.7241E+00  5.1398E+00
  4.800  1.0273E+01  1.7206E-01 -3.6410E+01  1.195E+00  4.8314E+00  5.3087E+00
  5.000  1.0205E+01  1.5572E-01 -3.6792E+01  1.184E+00  4.9534E+00  5.4804E+00
  5.200  1.0133E+01  1.4050E-01 -3.7148E+01  1.173E+00  5.0878E+00  5.6545E+00
  5.400  1.0059E+01  1.2647E-01 -3.7480E+01  1.160E+00  5.2329E+00  5.8308E+00
  5.600  9.9847E+00  1.1361E-01 -3.7791E+01  1.149E+00  5.3874E+00  6.0090E+00
  5.800  9.9092E+00  1.0197E-01 -3.8082E+01  1.137E+00  5.5503E+00  6.1891E+00
  6.000  9.8339E+00  9.1544E-02 -3.8357E+01  1.126E+00  5.7208E+00  6.3707E+00
  6.500  9.6453E+00  7.0032E-02 -3.8970E+01  1.100E+00  6.1759E+00  6.8306E+00
  7.000  9.4548E+00  5.3574E-02 -3.9494E+01  1.075E+00  6.6662E+00  7.2976E+00
  7.500  9.2596E+00  4.1009E-02 -3.9953E+01  1.051E+00  7.1864E+00  7.7699E+00
  8.000  9.0610E+00  3.1674E-02 -4.0363E+01  1.029E+00  7.7328E+00  8.2465E+00
  8.500  8.8626E+00  2.4756E-02 -4.0733E+01  1.011E+00  8.3023E+00  8.7266E+00
  9.000  8.6691E+00  1.9559E-02 -4.1059E+01  9.968E-01  8.8930E+00  9.2094E+00
  9.500  8.4809E+00  1.5515E-02 -4.1342E+01  9.853E-01  9.5029E+00  9.6945E+00
 10.000  8.2972E+00  1.2301E-02 -4.1586E+01  9.764E-01  1.0131E+01  1.0181E+01
 11.000  7.9407E+00  7.8402E-03 -4.1984E+01  9.624E-01  1.1436E+01  1.1160E+01
 12.000  7.6048E+00  5.3526E-03 -4.2287E+01  9.528E-01  1.2800E+01  1.2143E+01
 13.000  7.2894E+00  3.8545E-03 -4.2483E+01  9.470E-01  1.4219E+01  1.3128E+01
 14.000  6.9897E+00  2.9101E-03 -4.2603E+01  9.429E-01  1.5686E+01  1.4117E+01
 15.000  6.7087E+00  2.4125E-03 -4.2699E+01  9.402E-01  1.7199E+01  1.5107E+01
 16.000  6.4436E+00  2.1322E-03 -4.2820E+01  9.384E-01  1.8754E+01  1.6099E+01
 17.000  6.1929E+00  1.9160E-03 -4.2977E+01  9.356E-01  2.0349E+01  1.7092E+01
 18.000  5.9541E+00  1.7631E-03 -4.3166E+01  9.332E-01  2.1980E+01  1.8086E+01
 19.000  5.7253E+00  1.6340E-03 -4.3383E+01  9.316E-01  2.3647E+01  1.9080E+01
 20.000  5.5075E+00  1.4965E-03 -4.3611E+01  9.306E-01  2.5346E+01  2.0075E+01
