 beta-PtO2, orthorhombic, PDF# 43-1045          Feff8L (EXAFS)       0.1
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=78 Rmt= 1.303 Rnm= 1.388 L3 shell
 Pot 1 Z=78 Rmt= 1.307 Rnm= 1.400
 Pot 2 Z= 8 Rmt= 0.993 Rnm= 1.061
 Gam_ch=5.171E+00 H-L exch
 Mu= 6.451E+00 kf=2.428E+00 Vint=-1.600E+01 Rs_int= 1.494
 PATH  Rmax=10.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path  156      icalc       2
 -----------------------------------------------------------------------
   4   8.000   6.5709    2.2502    6.45059 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
    -0.0000   -0.0000   -0.0000  0  78 Pt       absorbing atom
  1.900  1.1050E+01  1.7328E-01 -2.7196E+01  1.062E+00  7.9716E+00  3.0730E+00
  2.000  1.1022E+01  1.7021E-01 -2.7696E+01  1.063E+00  7.9632E+00  3.1372E+00
  2.200  1.0962E+01  1.6278E-01 -2.8568E+01  1.065E+00  7.9270E+00  3.2739E+00
  2.400  1.0897E+01  1.5467E-01 -2.9267E+01  1.068E+00  7.8851E+00  3.4216E+00
  2.600  1.0827E+01  1.4675E-01 -2.9794E+01  1.071E+00  7.8709E+00  3.5810E+00
  2.800  1.0719E+01  1.3464E-01 -3.0033E+01  1.050E+00  7.9369E+00  3.7653E+00
  3.000  1.0642E+01  1.5079E-01 -3.0564E+01  1.159E+00  5.5712E+00  3.9305E+00
  3.200  1.0627E+01  1.6090E-01 -3.1366E+01  1.193E+00  5.0010E+00  4.0649E+00
  3.400  1.0612E+01  1.6567E-01 -3.2147E+01  1.215E+00  4.7179E+00  4.2021E+00
  3.600  1.0583E+01  1.6461E-01 -3.2852E+01  1.225E+00  4.5795E+00  4.3474E+00
  3.800  1.0546E+01  1.5526E-01 -3.3512E+01  1.228E+00  4.5261E+00  4.4976E+00
  4.000  1.0504E+01  1.4224E-01 -3.4137E+01  1.227E+00  4.5274E+00  4.6524E+00
  4.200  1.0454E+01  1.2442E-01 -3.4733E+01  1.222E+00  4.5668E+00  4.8112E+00
  4.400  1.0399E+01  1.0632E-01 -3.5304E+01  1.215E+00  4.6345E+00  4.9738E+00
  4.600  1.0338E+01  8.8353E-02 -3.5860E+01  1.206E+00  4.7241E+00  5.1398E+00
  4.800  1.0273E+01  7.2079E-02 -3.6409E+01  1.195E+00  4.8314E+00  5.3087E+00
  5.000  1.0205E+01  5.7993E-02 -3.6960E+01  1.184E+00  4.9534E+00  5.4804E+00
  5.200  1.0133E+01  4.6644E-02 -3.7531E+01  1.173E+00  5.0878E+00  5.6545E+00
  5.400  1.0059E+01  3.8066E-02 -3.8131E+01  1.160E+00  5.2329E+00  5.8308E+00
  5.600  9.9847E+00  3.2686E-02 -3.8754E+01  1.149E+00  5.3874E+00  6.0090E+00
  5.800  9.9092E+00  3.0044E-02 -3.9375E+01  1.137E+00  5.5503E+00  6.1891E+00
  6.000  9.8339E+00  2.9492E-02 -3.9966E+01  1.126E+00  5.7208E+00  6.3707E+00
  6.500  9.6453E+00  3.2194E-02 -4.1183E+01  1.100E+00  6.1759E+00  6.8306E+00
  7.000  9.4548E+00  3.5389E-02 -4.2106E+01  1.075E+00  6.6662E+00  7.2976E+00
  7.500  9.2596E+00  3.7206E-02 -4.2821E+01  1.051E+00  7.1864E+00  7.7699E+00
  8.000  9.0610E+00  3.7607E-02 -4.3371E+01  1.029E+00  7.7328E+00  8.2465E+00
  8.500  8.8626E+00  3.6603E-02 -4.3800E+01  1.011E+00  8.3023E+00  8.7266E+00
  9.000  8.6691E+00  3.4719E-02 -4.4114E+01  9.968E-01  8.8930E+00  9.2094E+00
  9.500  8.4809E+00  3.2458E-02 -4.4331E+01  9.853E-01  9.5029E+00  9.6945E+00
 10.000  8.2972E+00  3.0743E-02 -4.4464E+01  9.764E-01  1.0131E+01  1.0181E+01
 11.000  7.9407E+00  3.0815E-02 -4.4652E+01  9.624E-01  1.1436E+01  1.1160E+01
 12.000  7.6048E+00  3.3248E-02 -4.4898E+01  9.528E-01  1.2800E+01  1.2143E+01
 13.000  7.2894E+00  3.4256E-02 -4.5215E+01  9.470E-01  1.4219E+01  1.3128E+01
 14.000  6.9897E+00  3.2571E-02 -4.5560E+01  9.429E-01  1.5686E+01  1.4117E+01
 15.000  6.7087E+00  2.8985E-02 -4.5888E+01  9.402E-01  1.7199E+01  1.5107E+01
 16.000  6.4436E+00  2.4565E-02 -4.6191E+01  9.384E-01  1.8754E+01  1.6099E+01
 17.000  6.1929E+00  2.0223E-02 -4.6468E+01  9.356E-01  2.0349E+01  1.7092E+01
 18.000  5.9541E+00  1.6514E-02 -4.6718E+01  9.332E-01  2.1980E+01  1.8086E+01
 19.000  5.7253E+00  1.3402E-02 -4.6949E+01  9.316E-01  2.3647E+01  1.9080E+01
 20.000  5.5075E+00  1.0830E-02 -4.7162E+01  9.306E-01  2.5346E+01  2.0075E+01
